temp (C),leafValue( VPTAT "modelFiles" "toplevel.scs:top_tt,ifxbasic.scs:nom" "temperature" 25 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ss,ifxbasic.scs:nom,allFunc.scs" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ss,ifxbasic.scs:nom,allFunc.scs" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ff,ifxbasic.scs:nom,allFunc.scs" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ff,ifxbasic.scs:nom,allFunc.scs" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" 150 ) (V)
20.00,328.7E-3,321.9E-3,321.9E-3,335.2E-3,335.2E-3,331.3E-3,331.3E-3,324.6E-3,324.6E-3,321.9E-3,321.9E-3,331.3E-3,331.3E-3,324.6E-3,324.6E-3,335.2E-3,335.2E-3,324.6E-3,324.6E-3,324.6E-3,324.6E-3,321.9E-3,321.9E-3,321.9E-3,321.9E-3,335.2E-3,335.2E-3,335.2E-3,335.2E-3,331.3E-3,331.3E-3,331.3E-3,331.3E-3
25.00,335.1E-3,328.0E-3,328.0E-3,341.7E-3,341.7E-3,337.8E-3,337.8E-3,330.7E-3,330.7E-3,328.0E-3,328.0E-3,337.8E-3,337.8E-3,330.7E-3,330.7E-3,341.7E-3,341.7E-3,330.7E-3,330.7E-3,330.7E-3,330.7E-3,328.0E-3,328.0E-3,328.0E-3,328.0E-3,341.7E-3,341.7E-3,341.7E-3,341.7E-3,337.8E-3,337.8E-3,337.8E-3,337.8E-3
30.00,341.4E-3,334.1E-3,334.1E-3,348.3E-3,348.3E-3,344.2E-3,344.2E-3,336.9E-3,336.9E-3,334.1E-3,334.1E-3,344.2E-3,344.2E-3,336.9E-3,336.9E-3,348.3E-3,348.3E-3,336.9E-3,336.9E-3,336.9E-3,336.9E-3,334.1E-3,334.1E-3,334.1E-3,334.1E-3,348.3E-3,348.3E-3,348.3E-3,348.3E-3,344.2E-3,344.2E-3,344.2E-3,344.2E-3
35.00,347.8E-3,340.2E-3,340.2E-3,355.0E-3,355.0E-3,350.8E-3,350.8E-3,343.1E-3,343.1E-3,340.2E-3,340.2E-3,350.8E-3,350.8E-3,343.2E-3,343.2E-3,355.0E-3,355.0E-3,343.1E-3,343.1E-3,343.2E-3,343.2E-3,340.2E-3,340.2E-3,340.2E-3,340.2E-3,355.0E-3,355.0E-3,355.0E-3,355.0E-3,350.8E-3,350.8E-3,350.8E-3,350.8E-3
40.00,354.3E-3,346.4E-3,346.4E-3,361.6E-3,361.6E-3,357.3E-3,357.3E-3,349.4E-3,349.4E-3,346.4E-3,346.4E-3,357.3E-3,357.3E-3,349.4E-3,349.4E-3,361.6E-3,361.6E-3,349.4E-3,349.4E-3,349.4E-3,349.4E-3,346.4E-3,346.4E-3,346.4E-3,346.4E-3,361.6E-3,361.6E-3,361.6E-3,361.6E-3,357.3E-3,357.3E-3,357.3E-3,357.3E-3
45.00,360.7E-3,352.6E-3,352.6E-3,368.3E-3,368.3E-3,363.9E-3,363.9E-3,355.7E-3,355.7E-3,352.6E-3,352.6E-3,363.9E-3,363.9E-3,355.7E-3,355.7E-3,368.3E-3,368.3E-3,355.7E-3,355.7E-3,355.7E-3,355.7E-3,352.6E-3,352.6E-3,352.6E-3,352.6E-3,368.3E-3,368.3E-3,368.3E-3,368.3E-3,363.9E-3,363.9E-3,363.9E-3,363.9E-3
50.00,367.2E-3,358.8E-3,358.8E-3,375.1E-3,375.1E-3,370.5E-3,370.5E-3,361.9E-3,361.9E-3,358.8E-3,358.8E-3,370.5E-3,370.5E-3,361.9E-3,361.9E-3,375.1E-3,375.1E-3,361.9E-3,361.9E-3,361.9E-3,361.9E-3,358.8E-3,358.8E-3,358.8E-3,358.8E-3,375.1E-3,375.1E-3,375.1E-3,375.1E-3,370.5E-3,370.5E-3,370.5E-3,370.5E-3
55.00,373.7E-3,365.1E-3,365.1E-3,381.9E-3,381.9E-3,377.2E-3,377.2E-3,368.3E-3,368.3E-3,365.0E-3,365.0E-3,377.2E-3,377.2E-3,368.3E-3,368.3E-3,381.9E-3,381.9E-3,368.3E-3,368.3E-3,368.3E-3,368.3E-3,365.0E-3,365.0E-3,365.1E-3,365.1E-3,381.9E-3,381.9E-3,381.9E-3,381.9E-3,377.2E-3,377.2E-3,377.2E-3,377.2E-3
60.00,380.3E-3,371.3E-3,371.3E-3,388.7E-3,388.7E-3,383.9E-3,383.9E-3,374.6E-3,374.6E-3,371.4E-3,371.4E-3,383.9E-3,383.9E-3,374.6E-3,374.6E-3,388.7E-3,388.7E-3,374.6E-3,374.6E-3,374.6E-3,374.6E-3,371.4E-3,371.4E-3,371.3E-3,371.3E-3,388.7E-3,388.7E-3,388.7E-3,388.7E-3,383.9E-3,383.9E-3,383.9E-3,383.9E-3
65.00,386.9E-3,377.6E-3,377.6E-3,395.5E-3,395.5E-3,390.6E-3,390.6E-3,381.0E-3,381.0E-3,377.6E-3,377.6E-3,390.6E-3,390.6E-3,381.0E-3,381.0E-3,395.5E-3,395.5E-3,381.0E-3,381.0E-3,381.0E-3,381.0E-3,377.6E-3,377.6E-3,377.6E-3,377.6E-3,395.5E-3,395.5E-3,395.5E-3,395.5E-3,390.6E-3,390.6E-3,390.6E-3,390.6E-3
70.00,393.5E-3,383.9E-3,383.9E-3,402.5E-3,402.5E-3,397.4E-3,397.4E-3,387.5E-3,387.5E-3,383.9E-3,383.9E-3,397.4E-3,397.4E-3,387.4E-3,387.4E-3,402.4E-3,402.4E-3,387.5E-3,387.5E-3,387.4E-3,387.4E-3,383.9E-3,383.9E-3,383.9E-3,383.9E-3,402.5E-3,402.5E-3,402.4E-3,402.4E-3,397.4E-3,397.4E-3,397.4E-3,397.4E-3
75.00,400.2E-3,390.3E-3,390.3E-3,409.5E-3,409.5E-3,404.2E-3,404.2E-3,393.9E-3,393.9E-3,390.3E-3,390.3E-3,404.2E-3,404.2E-3,393.8E-3,393.8E-3,409.4E-3,409.4E-3,393.9E-3,393.9E-3,393.8E-3,393.8E-3,390.3E-3,390.3E-3,390.3E-3,390.3E-3,409.5E-3,409.5E-3,409.4E-3,409.4E-3,404.2E-3,404.2E-3,404.2E-3,404.2E-3
80.00,406.9E-3,396.7E-3,396.7E-3,416.4E-3,416.4E-3,411.1E-3,411.1E-3,400.3E-3,400.3E-3,396.7E-3,396.7E-3,411.1E-3,411.1E-3,400.3E-3,400.3E-3,416.4E-3,416.4E-3,400.3E-3,400.3E-3,400.3E-3,400.3E-3,396.7E-3,396.7E-3,396.7E-3,396.7E-3,416.4E-3,416.4E-3,416.4E-3,416.4E-3,411.1E-3,411.1E-3,411.1E-3,411.1E-3
